RP_AgeGrp,RP_Sex,RP_MarStat,RP_Educ,RP_EmpStat,RP_TotInc,SP_TotInc,HH_TotInc,ED002_C,HC001_C,RE001_C,TC001_C,TE001_C,
04,1,1,4,1,190000,23325,235725,300,3390,7931.9,83060.43,152702.43,
05,2,3,4,3,63700,0,63700,0,3752,1188,63379.02,78779.02,
03,1,3,3,1,62000,0,62000,0,2505,460,24908,43007,
02,2,1,4,1,52900,68475,121375,3900,6200,850,116329.24,167708.24,
02,1,1,9,1,105950,98475,204425,0,4340,4586.93,79130.96,132201.96,
01,2,2,2,1,23800,0,23800,0,401,2496,22907.66,24605.66,
03,1,1,4,2,75025,59400,134425,50,1510,2761,46986.58,76376.58,
06,2,3,1,3,31250,0,31250,0,4250,0,14362,15562,
03,1,3,1,1,52500,0,52500,0,0,500,14401,27213,
02,2,1,3,3,3000,50050,53050,0,4112.52,1965.09,39585.89,49196.89,
02,2,1,4,2,27250,30000,57250,1500,940,1644,34959.22,40886.22,
04,2,3,3,2,15300,0,15300,0,1115,0,19580,20026,
04,1,1,3,1,75000,0,102600,0,2910,3089,82968,117449,
04,2,3,4,2,60800,0,62775,8350,3800,7088,138205.48,150660.48,
03,1,2,3,3,8000,0,8000,0,605,1098,22801,23721.51,
05,1,3,2,2,54400,0,93725,0,2455,6254,35610.55,54113.55,
04,1,1,4,2,81000,45000,126000,0,1200,18664,53681,88425,
03,2,3,3,1,90500,0,97850,1100,1255,1038.29,33368.84,51225.84,
05,2,1,3,2,79500,33500,113000,0,4045.12,1060,59911.12,84561.12,
04,1,1,4,1,25000,60450,97975,11700,3451.5,2552,86557.98,107963.98,
04,2,3,4,2,28900,0,28900,0,127,935,37379.77,41539.77,
01,1,2,9,1,82000,0,82000,0,0,760,25042.16,49603.16,
03,1,1,2,1,47000,36800,83800,0,3260.9,5046,37211.16,57046.16,
04,2,1,3,1,21000,62500,90500,0,1756,1571,41526,67104.68,
02,1,1,2,3,2750,20500,23250,0,180,100,20259.66,20554.66,
04,2,1,2,3,1100,15900,65550,0,180,1302,16314,22163,
02,2,2,4,1,98200,0,98200,100,2961,1532,45131.48,76254.99,
02,1,3,2,2,28500,0,28500,1100,155,0,26259.18,27554.18,
05,2,3,4,3,31000,0,31000,70,1052.24,1020,33667.18,36422.18,
04,1,1,1,3,12500,90000,102500,0,340.06,192,30197.62,48796.62,
03,2,3,2,2,18900,0,18900,0,1416,0,11058,13164,
03,1,1,4,1,263550,133500,397050,1200,5160,980,72053.3,219571.3,
01,2,2,2,1,7100,0,16550,9950,180,640.54,29176.54,29995.54,
05,2,2,2,3,36000,0,36000,0,818,1320,19174.32,23279.32,
03,1,1,2,2,78750,51600,153150,5600,1180,4532,79866.16,122497.16,
03,1,1,3,1,60000,67900,127900,452,2147,2352,65018,105485,
03,1,1,3,1,30325,40950,92050,8550.27,2400,632,53593.76,67457.76,
04,2,3,3,2,47500,0,61000,0,3670,828,14762,24306,
01,1,1,1,1,30100,10000,40100,0,400,1122,28802.04,36009.04,
03,1,1,3,1,47000,58500,116550,150,1895,660,53617.34,79122.34,
04,2,1,3,1,100000,28250,128250,0,6695,1008,28913.8,55062.8,
04,2,1,3,3,300,47225,115750,0,10500,0,50642,82778,
05,1,2,3,3,18000,0,18000,0,451,492,8278,11038,
02,2,3,2,2,33000,0,33000,150,400,668,22347,24024,
01,1,2,3,2,14900,0,40400,0,0,0,12276,13546,
03,1,2,3,1,67000,0,67000,0,0,480,20068,39095,
04,2,1,3,2,41700,21000,62700,0,2205,456,37560,49590.75,
05,1,1,2,3,49975,18500,68475,0,1210.2,13854,48501.74,59851.74,
06,2,3,1,3,53250,0,53250,0,2525,1236,14980.28,26725.28,
02,2,1,3,1,48500,16250,64750,750,6940.6,1344,45074.15,47129.15,
05,1,3,9,1,191750,0,191750,1750,605,1310,28489.84,113044.84,
04,2,1,2,2,14400,40225,54625,0,3635,4187,28787.18,38923.18,
01,2,1,3,1,49650,62550,112200,0,1170,3158,47575,75960,
03,2,1,3,1,16500,68650,85750,10050,115,3236,73748.45,93852.45,
02,2,1,3,3,9500,28000,37500,0,3396.4,600,15425.11,20726.11,
06,1,1,3,3,82950,20625,103575,0,17245,1112,38916,58971,
02,1,1,4,2,32900,22000,54900,400,1200,2972,48218.6,48513.6,
02,2,1,4,2,44000,44900,88900,0,4467,504,46702,67633,
05,2,3,4,3,107000,0,107000,0,2595,6460,44972.11,98172.11,
05,2,1,2,2,93500,80000,173500,41250,5780,2124,87614.72,131402.72,
04,1,1,2,2,44800,110625,155425,0,2810,3090,31370,79671,
04,2,1,3,3,53000,29000,82000,0,4791,1373,57984.02,72907.31,
01,1,1,2,2,25500,45450,70950,0,1000,3650,76873.12,93474.12,
06,2,3,3,3,62050,0,62050,0,3795,2576,26344,40844,
02,2,1,3,3,29000,26800,55800,250,441,2456,28495,32733.55,
01,2,1,4,1,80050,72500,152550,0,1935,2564,44901.1,93939.1,
06,1,3,2,3,33500,0,33500,0,1200,1272,11001,16051,
02,1,1,3,1,125000,20000,145000,50,1161.05,2570.65,79182.55,113376.55,
03,1,1,4,2,244975,1250,260525,25350,7699,6856,186520.4,304762.4,
05,2,3,4,2,56325,0,56325,400,541,816,24120.84,40107.84,
03,1,1,1,3,3200,27000,41200,200,360,0,41083,41439,
04,2,1,4,2,93500,75000,168500,1400,5165,2380,64456,132026,
04,2,3,3,2,17750,0,17750,0,4015.95,0,32781.51,35530.51,
04,1,1,4,1,285000,8800,293800,0,3800,2707,61258.4,196452.4,
06,2,3,1,3,19500,0,19500,0,230,1260,16890,16890,
04,1,1,3,2,45100,900,108500,0,1365,11724,94470.41,121654.41,
05,1,2,3,3,41250,0,41250,0,1104,783,11368,17878,
06,1,1,1,3,21900,17400,39300,0,1440.15,899,10012.15,15217.15,
06,2,3,1,3,20000,0,20000,0,1000,924,9790,10390,
04,1,1,4,1,217000,80350,297350,0,11223,1560,63725,202918,
02,1,2,3,1,48050,0,48050,0,390,0,37358,49643,
03,2,1,3,1,64150,95500,159650,0,8156.4,1128,66752.62,111100.62,
02,2,1,3,1,31450,26175,57625,550,3120,4112,48724,49794,
01,2,2,2,2,26900,0,51400,0,235,719,22596,26231,
06,2,3,1,3,20000,0,20000,0,720,590,10519,10615,
04,2,1,4,2,17050,74050,91100,0,4594.06,0,32361.31,49879.31,
05,2,1,2,2,32500,29500,62000,0,360,6510.34,72744.34,78989.34,
05,1,1,1,3,30750,27500,58250,0,1117,876,19458,22116,
05,1,1,1,3,16500,13500,36250,0,1070,1285,17415,17645,
01,1,2,2,1,46950,0,62000,500,2705,2760.15,70879.7,82093.7,
06,1,1,4,3,113500,18750,132250,0,4181.3,3098,37119.79,105319.79,
01,1,2,2,2,28550,0,123650,30550,480,7800.9,101749.8,132519.8,
03,2,1,2,2,36800,118700,156700,31000,4515,10837,181111.6,221845.6,
05,2,1,3,3,23200,16375,39575,0,5516.82,720,36370.14,39020.14,
03,2,3,3,2,67550,0,67550,0,3015.01,2810,47488.04,53337.04,
03,1,1,4,1,43850,43150,87000,0,613,2517,75332.24,95309.24,
01,1,2,3,2,8100,0,8100,0,420,1140,42228,42499,
04,2,1,2,3,38200,47550,85750,0,6985,7388,113237.22,126187.22,
04,2,1,3,2,32800,79500,122350,700,2658.03,1242,56257.11,101951.11,
04,2,1,3,3,25050,164800,195775,5110,4300,1472.26,59266.68,116090.68,
01,2,2,4,2,7875,0,63625,1700,850,348,47895.2,53018.2,
03,1,1,3,1,90000,12050,139900,0,5885,4345.28,72478.28,109381.85,
04,1,1,4,2,27400,210650,238050,4150,7650,2420,113730.8,225589.8,
03,2,2,3,1,84200,0,84200,1950,475,1276,31378,56975,
02,1,2,3,3,325,0,325,0,160,696,38317.04,38517.04,
04,2,1,3,3,25000,41000,66000,0,6789,659,54067.29,67724.29,
03,1,1,4,1,150000,45000,209075,1050,4405,3100,113604,184683,
03,1,1,2,1,87800,28250,116050,550,240,880,34623,58322,
03,2,1,2,3,6250,60000,66250,0,1160,0,28811.64,41353.64,
02,1,1,4,2,16100,7950,24050,0,2072,3002.1,27821.1,28946.1,
06,2,3,3,3,27050,0,27050,0,0,168,6161,8506,
05,1,1,2,3,61550,22050,83600,0,5805,2872.35,38969.08,51124.08,
02,2,1,4,1,88200,50050,138250,0,1705,2544,44203,87049,
04,1,2,1,2,21250,0,21250,0,0,0,13422,15394,
02,2,2,2,1,77300,0,77300,0,0,0,29390.44,44324.44,
02,2,2,3,1,27050,0,27050,0,425,0,11440.09,16587.09,
03,1,1,3,1,70000,29000,152200,0,2250,1644,103781.24,138731.24,
04,1,1,3,1,104500,175,104675,0,6310,2028.16,60597.76,88547.76,
04,2,1,4,2,66000,26000,92000,0,4595.25,2112,46891.25,65322.25,
06,1,1,4,3,99000,1900,100900,0,2790,37508,68031.24,120557.24,
04,1,1,2,2,10000,28000,49550,0,3090.63,8630.85,56028.48,74018.48,
05,2,3,3,3,24350,0,24350,0,1811,1500,26871,43371,
05,2,1,2,3,33000,27600,60600,0,1895,873,17547,26249.1,
05,2,1,1,3,11500,19150,30650,0,650,564,41728,42478,
05,1,3,4,3,83250,0,83250,0,3433,4920,34305,68007,
04,1,1,2,1,57500,55600,113100,0,3125.15,2064,47807.15,79095.15,
06,1,1,2,3,46500,12500,59000,0,1740.6,2832,26550.6,31720.6,
05,2,3,2,2,28400,0,28400,0,1257,588,30098,31770,
03,2,1,1,2,17500,31500,49000,150,1250,1555,21613.25,29404.25,
06,1,3,4,3,173500,0,173500,7500,5871,1326,68835.06,217876.06,
04,1,2,1,1,60000,0,60000,0,2640,200,43681,64259,
06,1,1,3,3,15425,17500,32925,0,1635,1144,37899,41016.88,
05,1,3,4,3,78250,0,78250,0,1150.4,1944,35939.95,56639.95,
05,2,1,9,3,55800,114750,170550,0,1465.74,2452.32,70040.87,107634.87,
05,1,3,1,3,24000,0,24000,0,2370,754,18952,19452,
05,2,1,4,3,27200,99500,126700,6050,7308,12142,62069.76,100822.41,
04,2,1,2,3,13000,39000,52000,0,2400,804,18617,25277,
05,1,1,4,3,34500,24400,58900,0,3954,1150,38567.06,47937.06,
02,1,1,4,1,129375,3400,132775,225,4305,2376,65899,107307,
05,1,1,2,3,6750,12900,20450,0,2200,3280,25562.35,25607.35,
05,2,3,1,3,21000,0,21000,0,400,1164,9118,9118,
04,1,1,1,2,16200,18750,62825,220,2285,1460,15801,22794,
04,2,1,2,2,3100,130000,170350,8800,1000,2348,52916,93854,
04,1,1,3,1,14175,41000,67675,0,0,0,35284.8,48569.8,
04,1,1,4,3,110500,49000,160050,0,2110.25,880,38108.29,77707.29,
02,1,1,4,1,77500,24000,101500,750,3540,4695,51105,81084,
06,1,3,3,3,19000,0,19000,0,1180,0,9068,9068,
02,1,2,2,2,26375,0,26375,0,2345.42,2000,62352.77,66645.77,
05,2,1,1,3,14150,15900,30050,5630,860,4512,19935,22162.28,
04,2,3,2,1,13300,0,13300,0,200,528,35829,37654,
02,1,2,1,3,5550,0,5550,0,20,948.33,50252.66,55052.66,
02,1,1,4,1,19000,18500,37500,2500,400,754,167347.09,171640.09,
02,2,1,4,1,75000,19075,123225,2700,3335,2980,61309,90197,
04,1,1,1,1,10250,23750,45000,300,2410,3218,35058.8,36380.8,
05,1,1,2,3,51000,22750,73750,0,4315,1152,19410.08,29307.08,
06,1,3,1,3,19000,0,19000,0,640,720,9431,10751,
02,1,1,9,2,45350,77200,122550,1550,400.82,32845,79534.82,106363.82,
03,1,3,2,1,103500,0,103500,0,2405,3728.52,96411.27,117455.27,
04,2,3,2,1,48125,0,48125,0,2584,792,27586,44165,
02,1,1,3,2,18000,50050,68050,100,4555,3060.8,28190.8,42886.33,
04,1,1,2,2,26500,24250,50750,0,5045,4028,40234,47803,
01,2,1,4,1,87500,67500,155000,0,1695.2,660,53328.24,94786.24,
06,1,3,2,3,50500,0,50500,0,22350,588,45062,46912,
04,1,1,9,1,145325,34000,199200,0,3500,4946,49987.79,101039.79,
05,2,3,4,3,68000,0,68000,150,720.05,4709,26513.05,45243.05,
03,1,1,2,1,66250,17100,83350,800,1120,1116,54574.58,69301.58,
02,1,1,4,2,37500,72500,110000,350,1340,11167.5,51092.5,75387.5,
03,1,1,2,1,49000,40300,89300,250,280,936,22970,46861,
02,1,1,4,1,82500,31400,113900,0,2201.62,1722,47507.26,81406.26,
04,1,1,3,1,20125,48025,106625,0,1495,7112,29601.32,63674.32,
04,1,1,3,1,71775,20050,91825,0,810,10046,46797.88,71172.88,
06,2,3,1,3,19225,0,19225,0,1248,948,11767.34,11912.34,
02,1,1,1,1,22175,19500,112375,0,1126,1044,72946,92569,
06,2,3,1,3,21000,0,21000,0,624,300,10688,10838,
06,2,1,4,2,15300,29100,44400,0,773,720,18315.15,19515.15,
03,2,2,2,1,26500,0,44500,0,4675,930,34795.2,39661.2,
03,1,1,9,1,52200,31400,155800,0,1220,2229.48,102054.15,131463.15,
02,1,1,4,1,125000,55000,180000,0,3830.01,4418,77787.07,129162.07,
01,1,1,2,3,1350,0,1350,50050,0,3020,213004.25,214004.25,
05,1,1,2,3,66375,26150,92525,0,5470,2896,72897.08,90462.08,
04,2,3,1,3,16000,0,16000,0,420,0,7212,8857,
01,2,1,3,2,32450,44050,76500,150,3550,170,89579,106560,
02,1,1,1,1,45250,17500,71000,0,2160,860,82086.95,89362.95,
04,2,1,3,1,66725,42000,134200,7550,5773.28,2508,140880.88,159091.88,
03,2,2,3,1,63200,0,63200,500,1872,1665,74389,92462,
06,1,1,3,3,16000,32500,48500,0,360,2008,27625.55,28075.55,
02,1,2,4,2,61550,0,61550,0,3995,620,26148.46,45787.46,
03,1,1,3,2,26750,72000,98750,0,448,6720,24675,49806,
06,2,3,1,3,28500,0,28500,0,1075,0,27931,28236,
05,2,3,1,3,21000,0,21000,0,203,876,11024,11024,
03,1,1,3,1,83250,55050,186150,250,5395,16352,64415.98,109440.98,
04,1,1,2,2,18750,122350,162450,4000,1890,4995,56978,121065,
03,1,2,3,1,19700,0,22625,0,345.25,550,17226.73,25585.73,
02,2,2,3,1,23100,0,23100,0,385,1240,19180,23249,
05,2,1,3,1,37000,34000,71000,2000,3425,360,35674.93,50456.93,
02,2,1,3,1,71000,47500,118500,0,1275,2315,102756.8,134277.8,
03,1,3,3,1,87650,0,168100,15800,3321.47,3180,71299.52,117059.52,
06,2,1,1,3,9600,21100,30700,0,592,2500,45937,48882,
04,2,3,3,3,10500,0,71350,0,68,888,17075,38213,
01,2,1,3,2,48000,36500,84500,4600,100,1164,44457,57517,
03,2,1,4,1,185000,87500,272500,500,1780,3888,66619,170809,
02,1,2,3,1,75275,0,75275,70,0,2100,87912,109706,
03,2,1,3,1,19000,52750,71750,0,3721.09,7799,54667.09,86505.09,
03,2,3,9,1,126200,0,157650,11150,4035.7,592.68,56366.16,93495.16,
03,2,2,3,1,65150,0,69075,1950,3800,240,35325.2,55046.2,
05,1,1,1,3,29500,0,78500,0,1231.03,1800,49056.03,53940.03,
06,2,3,1,3,23725,0,23725,0,0,996,10455.07,13260.07,
03,1,1,2,1,47775,15050,62825,0,1575,1700,16434.48,28452.48,
03,2,1,4,1,48200,49800,98000,1550,3270,640,36962.04,64012.04,
02,2,1,4,1,100000,75000,175000,0,1401,1400.2,45598.91,100053.91,
01,1,2,9,2,26250,0,26250,0,0,55,17600.44,19146.44,
05,1,1,2,1,80200,47300,127500,0,0,7181,35381,82512,
03,2,1,2,1,58725,165800,224525,0,2590,13762,115933,186530,
05,1,1,3,3,35500,33000,68500,0,1160.05,1368,24024.5,31500,
03,1,2,2,3,6750,0,6750,0,374,480,4010,4010,
02,1,1,2,2,42000,86300,128300,0,616,500,37581.4,70883.4,
05,2,3,3,2,36000,0,36000,0,2050,756,42602,46747,
03,2,3,4,1,96550,0,102325,5850,160.05,1852,97930.49,125684.49,
04,1,1,2,1,166775,175,175700,0,2376,4146,65590,146840,
02,2,1,4,1,72700,130100,202800,3450,200,7025.02,53603.02,113396.02,
06,2,3,1,3,18500,0,18500,0,1497.36,948,9603.36,10603.36,
04,2,1,4,3,9500,204000,213500,0,420,5236,22380.44,106184.44,
04,2,1,2,3,0,70100,86775,8950,440,262,37060.47,49482.47,
02,2,1,2,1,50750,43075,93825,9950,5485,12628,75707.23,97847.23,
04,2,1,1,2,34200,24000,58200,0,3840,0,41480.23,41816.23,
02,1,2,2,1,65000,0,65000,0,0,1104,57118.6,74067.6,
02,1,1,3,1,52775,42000,94775,0,3185,1855,41813,60444.17,
02,2,2,4,2,6125,0,6125,0,600,0,16737,17774,
04,2,1,2,3,3000,23750,26750,0,2857.5,2236,65738.3,66351.3,
01,2,2,3,2,8000,0,8000,18500,160,210.1,31308.1,31531.1,
02,1,1,3,1,27500,44000,71500,1350,1890,1645,32867,41503,
03,1,1,3,2,5250,60725,65975,250,1200,4500,42565.58,60180.58,
02,2,2,4,2,24350,0,24350,0,2315,60,13009,17065,
04,2,1,4,3,8875,24750,33625,0,1040,2192,22992.07,25182.07,
05,2,1,4,2,47500,202750,256750,0,1340,26547.05,129544.78,252344.78,
04,1,1,2,1,52125,37000,124250,0,3285,8362,85231.5,111238.5,
06,1,1,2,3,42450,15175,57625,0,1467,2730.01,25333.18,30642.18,
03,2,1,4,2,65900,78425,144325,1000,125,2650,77245.12,126980.12,
03,1,1,3,1,6425,25600,32025,0,6000,1974,21662.76,25135.76,
05,2,1,3,2,20000,30500,50500,0,2195,720,15805,20192,
01,2,2,4,2,48800,0,48800,0,1800,1460,27787.4,42599.4,
06,1,1,1,3,23050,21425,44475,0,6890,838,16903,18148,
03,1,1,4,1,72300,64200,136500,0,2409,1220,47159,84221,
02,2,1,3,2,20900,62550,83450,100,5590,3950.37,71820.43,83019.43,
04,2,2,4,2,77200,0,77200,0,0,780,8836,48201,
02,2,2,2,2,44500,0,44500,0,1680,2348,39708,40842.82,
04,1,3,3,1,17600,0,17600,0,3060,1288,13700,15330,
03,2,1,4,1,75000,80000,191475,4550,4360,8890,90049.44,149281.44,
03,2,1,4,1,64500,80300,144800,0,800,7693.8,112351.68,178279.7,
04,1,1,2,2,51000,42000,114700,0,4865,2620,25089,49963,
05,1,2,3,3,46175,0,46175,0,2400,1304,61642.24,68242.24,
01,2,2,4,2,11275,0,11275,5600,540,1040,15876,16371,
04,2,2,3,1,175200,0,175200,800,6575,1428,42036,109751,
01,1,2,1,1,29200,0,73500,0,1765,180,48153.55,64769.55,
02,2,1,1,3,5500,62550,86700,120,0,1412,33169.11,46618.11,
05,2,2,4,2,25900,0,85700,0,1205.04,480,38976.42,54809.42,
02,2,1,3,3,27700,175675,203375,50,4060,3724,115734.37,183673.37,
04,1,2,3,2,61150,0,61150,0,395,7048,23580.87,37153.87,
03,1,3,3,1,115050,0,115050,1000,8370.8,2632,64846.08,105545.08,
04,2,1,4,2,64200,61500,125700,7100,4820,9398.48,67696.48,98741.52,
04,2,3,3,1,45500,0,79975,0,1825,1244,16331.92,37494.92,
05,2,1,3,3,42050,35675,77725,0,2180,3524,42867.26,52079.26,
04,1,1,3,1,110675,146000,278975,5350,4735,8445,85096,180589,
05,2,1,2,2,7275,81450,88725,0,6348,618,25692,45620,
06,2,3,2,3,29950,0,29950,0,4232,684,15588.58,18283.58,
04,2,3,3,3,38100,0,38100,250,4547,1898,47512,54502,
03,1,1,2,1,80000,27300,107300,0,415.08,7412,74602.08,102482.08,
01,1,1,4,2,50050,58550,108600,120,1170,1955,64940.84,96383.84,
04,1,1,1,3,38750,58350,97100,0,3260,1609,24718.92,43618.92,
03,2,1,4,1,71500,58050,129550,1600,2620,1040,59872.03,104873.03,
03,1,3,3,1,135000,0,135000,0,2290,4125.2,40742.24,84056.85,
03,2,3,3,2,47500,0,47500,5450,2095,140,19624.24,21599.24,
03,1,2,3,2,12000,0,12000,0,0,35.01,9496.81,9561.81,
03,1,3,3,2,27000,0,47375,0,490,948,30193,40582,
03,2,1,2,1,24400,43000,94900,0,2592.09,1900,29210.09,48256.09,
01,2,2,9,1,42775,0,42775,0,0,301.24,12646.12,21147.12,
04,2,3,4,1,7750,0,7750,0,960,1740,43373.31,48322.31,
04,2,1,4,1,97650,52500,150150,0,1115,3817.2,22367.75,70887.75,
03,2,3,3,2,33100,0,33100,0,1340,1186,36765.26,45553.26,
03,2,3,4,1,68000,0,88300,8800,1920,6375,64287.6,91916.6,
01,2,1,4,1,31800,43100,74900,7150.18,0,4775.3,45629.7,52586.7,
03,2,1,4,3,50175,95200,145375,6400,10405,8650,60137,100624,
04,1,1,1,1,55000,52575,118075,0,440,3322,57196.4,91364.4,
02,2,3,9,2,29100,0,47000,0,1200,1060,39145,42487,
05,1,1,4,1,57500,120000,177500,0,7605,360,49744,112576,
01,1,2,3,2,32400,0,68550,0,1975,8599,51908.43,66930.43,
03,1,1,3,1,20000,90000,110000,0,2965,2171,40441,70173,
03,2,1,2,1,56000,41500,97500,4150.45,6340.26,3928,58956.92,82096.92,
04,1,1,3,1,67700,65200,132900,0,150,2573.19,20775.19,54033.19,
04,1,1,3,3,23000,49750,72750,0,7532,4432,111816.6,134766.6,
04,1,1,4,1,77500,120000,213800,0,6570,1728.06,72082.42,128646.42,
03,2,1,2,1,35100,70750,105850,0,2420,8740,89944,125857,
02,1,1,4,1,49000,52225,101225,0,5690.21,3469.24,41049.45,55257.45,
05,1,1,1,3,220575,42500,263075,0,390,12000,93153.08,286864.08,
02,1,1,3,1,50000,14900,105275,300,6195.32,10043.56,103685.73,115679.73,
03,2,1,4,2,19500,55000,74500,0,1980,17028,37329,56599,
04,2,3,2,1,111550,0,111550,0,1225,1344,19839.3,52843.3,
05,2,1,2,3,15000,14250,29250,0,1000,780,46285.3,47185.3,
02,1,1,2,2,38500,45000,83500,50,1505,2864,48907,60310,
04,1,1,9,1,90375,100000,190375,2500,5695.06,15728,136746.57,200025.57,
03,1,3,2,1,130200,0,160400,6000,75,4116,50944,102590,
04,2,1,4,2,27750,45625,73375,600,4635.22,3340,37677.42,52559.42,
04,2,1,3,1,56000,50900,106900,0,600,1164,37359,67766,
05,2,1,2,3,14750,49450,64200,0,4802.6,1450,29817.72,43627.72,
03,1,3,9,1,33500,0,33500,40,0,110,10817,13567,
06,1,3,1,3,17250,0,17250,0,1800,0,27496,29546,
05,1,1,4,3,62125,9250,71375,0,2540.03,780,59252.28,71667.28,
05,1,1,3,1,135100,35000,170100,0,900,1143,39071.14,83998.14,
03,2,1,4,2,27000,8750,35750,450,700,5048,32669.44,33907.44,
02,2,1,4,2,44000,96900,140900,0,3435,1268,65599.3,103874.3,
03,1,1,4,1,200000,165925,365925,9600,3895,21738.65,126727.25,243725.25,
03,1,2,3,3,2550,0,2550,0,1160,0,12038.03,12038.03,
06,1,3,4,3,32300,0,32300,0,0,972,9833.12,12033.12,
02,1,2,9,1,115000,0,115000,1500,2100,1869.24,49086.85,92601.25,
05,1,3,3,3,49500,0,49500,0,3405,816,18669,24124,
03,1,1,1,2,121450,116150,237600,150,4000,1850,37132.39,66457.39,
06,2,1,1,3,19825,77350,97175,0,1320,672,15712,47032,
05,2,3,1,3,23900,0,23900,0,648,900,11718,11968,
01,2,2,9,3,23000,0,23000,0,270.74,0,15743.74,15793.74,
05,2,3,4,2,24300,0,24300,0,535.15,1284,17806.15,18269.15,
04,1,1,4,1,258300,90000,348300,3050,325.21,7768.52,53323.57,169121.57,
03,2,2,4,1,67500,0,67500,150,3170,1525,24336,50429,
02,1,1,3,1,32000,29000,61000,0,430,1479.18,40394.11,50765.11,
02,2,3,4,2,18750,0,18750,150,1945,40,23326.15,24114.15,
03,2,1,4,1,63700,18000,81700,1050,2035.27,745,35724.45,56279.45,
06,2,1,1,3,10400,40600,51000,0,1612,396.18,11766.03,17971.03,
01,2,1,2,1,26000,42000,68000,1350,4205,1562,35802.08,49934.08,
05,2,3,1,3,18500,0,18500,0,600,672,10692,10951,
05,1,1,1,3,17000,13000,42000,0,308,1133,45125,48324,
02,2,1,3,1,50500,1900,52400,510,50.04,3950.42,42049.4,44494.4,
03,1,1,1,2,19275,29500,65025,0,1432,876,59089.25,61390.25,
04,1,1,3,1,57500,65000,122500,0,1660.11,5154,71949.95,115201.95,
06,2,3,4,2,37250,0,37250,0,5166,1256,39939.6,46824.6,
02,1,1,4,2,85050,76500,161550,550,1025,4996,120047.31,175271.31,
03,1,1,3,1,77500,65000,142500,2400,0,500,62365.61,98763.61,
03,2,1,4,1,85000,75000,171200,8000,250,10063.2,59007.2,109209.2,
04,2,3,3,2,34000,0,103750,0,2890.05,16158,38711.73,81747.73,
03,2,1,3,1,51675,49000,100675,3200,8155,23058,148444.59,220026.59,
02,1,1,9,2,151000,750,151750,0,5925,10653.08,61623.62,104293.74,
02,1,1,4,1,160150,136450,296600,0,0,320,43365.37,130413.37,
05,2,1,3,3,14500,28250,42750,0,2916,1452,24696.15,28935.15,
06,2,3,3,3,24000,0,24000,0,825,1857.5,12734.84,13819.03,
06,2,3,2,3,24975,0,24975,0,1200,1284,12680.06,14480.06,
03,1,1,3,1,90175,63625,153800,10100,2972,4463,61827,114002,
03,1,3,4,1,55000,0,55000,100,1000,7560.9,42850.45,63738.45,
03,1,3,2,1,62825,0,62825,0,2620,3370.9,29274.14,52557.14,
05,1,1,2,3,41050,800,79750,0,1840,1792,25756,32892.28,
02,2,1,9,1,70150,65050,135200,5200,1580.62,1500.36,40675.9,63643.9,
05,2,1,2,3,21250,54000,75250,0,1990,11660,89457.05,102207.05,
04,1,2,2,3,12500,0,12500,0,90,1054,7952,8067,
04,1,1,3,1,40000,35000,131500,600,1500,1689,81381.82,108560.01,
06,2,2,3,3,34000,0,34000,0,1945,768,21693,29458,
03,2,1,3,1,40550,60000,100550,50,0,908,36379.63,57215.63,
04,2,1,3,1,35000,40500,75500,0,2999,900,23881.28,41751.28,
03,1,3,3,1,65000,0,65000,0,1610.12,621,23638.12,46184.12,
05,2,1,9,3,14775,21000,35775,0,0,1225,21170.56,21170.56,
03,2,1,3,2,44000,47000,91000,250,2780,5412,57764.2,78964.2,
04,2,3,2,3,14500,0,14500,0,120,1560,18886.12,18921.12,
03,1,1,3,1,100000,92500,201350,5550,615,10100,72356.8,132406.8,
05,2,2,9,3,33600,0,179500,0,7255,3496,100171.43,117876.43,
05,1,3,3,3,23250,0,23250,0,530,1005,8774.06,9189.06,
02,1,1,3,1,25800,32500,58300,100,2080,1512.08,59304.69,74246.69,
06,1,3,1,3,21250,0,21250,0,512,0,21168,21218,
04,2,1,3,2,45400,73400,118800,300,3390,1018,16377,47231,
04,2,2,2,3,17075,0,17075,0,0,408,8488.67,8488.67,
04,2,3,3,3,35250,0,35250,0,0,1176,7644.56,13239.56,
02,1,1,3,1,150000,53800,203800,0,7000,3223,38853,101314,
02,2,1,1,1,95175,13000,108175,0,13286,2571,55225,82869,
04,2,3,4,1,70000,0,70000,0,1460,999,36734,64755.71,
04,1,3,1,1,55800,0,93225,0,11905,1620,37141.2,57016.2,
05,1,3,4,3,53000,0,53000,1050,835.38,360,42846.94,60666.94,
05,2,3,1,3,20000,0,20000,0,100,1600,6566,6771,
05,2,3,2,3,6800,0,6800,0,532,324,7240,7870,
03,1,1,1,1,27200,0,27200,0,385.12,1640,17926.12,20047.12,
03,2,3,4,2,36100,0,36100,7300,240,1236,35274,35848,
02,2,2,9,1,82750,0,112200,0,945.66,14640,50846.13,75876.13,
04,2,3,2,3,14000,0,14000,0,0,0,12998.1,13123.1,
03,1,3,2,2,47200,0,47200,0,510.95,388,50145.95,66234.95,
06,2,3,1,3,21700,0,63750,0,1859,3454,27820,41059,
05,1,3,1,1,83500,0,198000,0,2880,864,58772,84026,
04,1,1,3,3,4400,15500,19900,0,0,780,16081,16081,
02,1,1,2,1,39575,87550,127125,0,1250,10388,117410.77,159586.77,
